condition,iteration,sig_n,nonsig_n,sig_median_delta_h1_zero,nonsig_median_delta_h1_zero,median_diff_delta_h1_zero,sig_median_delta_lambda2,nonsig_median_delta_lambda2,median_diff_delta_lambda2,sig_median_delta_aspl,nonsig_median_delta_aspl,median_diff_delta_aspl
random_fake_quantum,110.0,14,12,-0.05263157894736842,0.018796992481203006,-0.07142857142857142,-0.1448852763655495,-0.15017617492138657,0.005290898555837087,0.007733319291213014,-0.023154890881780688,0.030888210172993702
random_fake_quantum,111.0,12,14,0.08270676691729323,0.14285714285714285,-0.06015037593984962,0.07914923160973109,0.9282386781003085,-0.8490894464905774,-0.06457422653501199,-0.1897294824336626,0.12515525589865062
random_fake_quantum,112.0,16,10,-0.05263157894736842,0.14285714285714285,-0.19548872180451127,-0.22748763319790744,1.3572568101596114,-1.5847444433575189,-0.017266207065518957,-0.11890952126535625,0.1016433141998373
random_fake_quantum,113.0,17,9,0.03759398496240601,0.03759398496240601,0.0,0.16234818803804751,1.1551142133380172,-0.9927660252999697,-0.11990342603857229,-0.02629540984785228,-0.09360801619072001
random_fake_quantum,114.0,17,9,0.03759398496240601,0.03759398496240601,0.0,0.09549541327379218,0.23235811296227205,-0.13686269968847986,-0.021054450627435273,-0.10268901064000158,0.0816345600125663
random_fake_quantum,115.0,23,3,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.16039553291202946,0.14045899398967032,0.019936538922359137,-0.029815305447282947,-0.019716045082271094,-0.010099260365011853
random_fake_quantum,116.0,14,12,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,-0.09506323636934311,0.2686159079853663,-0.3636791443547094,-0.12065234960124038,0.07887778052108718,-0.19953013012232756
random_fake_quantum,117.0,15,11,-0.015037593984962405,0.03759398496240601,-0.05263157894736842,-0.22401230439674524,-0.23603662377475398,0.012024319378008741,-0.04612462912102666,0.025875337266727083,-0.07199996638775374
random_fake_quantum,118.0,15,11,0.14285714285714285,-0.05263157894736842,0.19548872180451127,0.10612772158794259,0.09686318098963342,0.009264540598309168,-0.13705145935093022,-0.0521369421724982,-0.08491451717843201
random_fake_quantum,119.0,15,11,-0.015037593984962405,-0.015037593984962405,0.0,-0.036374020604121426,0.05962777346077264,-0.09600179406489406,-0.04231165768626832,0.021850991045570645,-0.06416264873183897
random_fake_quantum,120.0,19,7,0.07518796992481203,0.09022556390977443,-0.015037593984962405,-0.04037038812602933,0.5875888843762507,-0.62795927250228,-0.16103986687056215,-0.22978740715635704,0.06874754028579488
random_fake_quantum,121.0,19,7,0.022556390977443608,0.09022556390977443,-0.06766917293233082,-0.027722606765266278,-0.1007314537908055,0.07300884702553923,-0.03062425383407774,0.057792900891620036,-0.08841715472569778
random_fake_quantum,122.0,16,10,-0.015037593984962405,0.11654135338345864,-0.13157894736842105,0.25707289746162254,0.2552643148658784,0.0018085825957441237,-0.15409852970726257,-0.014936755038067684,-0.13916177466919488
random_fake_quantum,123.0,16,10,0.011278195488721804,-0.03383458646616541,0.045112781954887216,-0.05589220945738771,0.11705288686470516,-0.17294509632209287,0.015145331501148496,-0.12095061109924754,0.13609594260039604
random_fake_quantum,124.0,17,9,-0.015037593984962405,0.14285714285714285,-0.15789473684210525,-0.023186826032421504,0.4200448281547029,-0.4432316541871244,-0.14409849752434223,-0.181638080063536,0.03753958253919376
random_fake_quantum,125.0,14,12,-0.03383458646616541,0.09022556390977443,-0.12406015037593984,0.25556978162123123,0.378047468341943,-0.1224776867207118,-0.07449496040183301,-0.09057254739637788,0.016077586994544868
random_fake_quantum,126.0,18,8,0.08270676691729323,-0.02631578947368421,0.10902255639097744,0.04805672264517402,0.18031219993969505,-0.13225547729452103,-0.08677447704989705,-0.013895226486741796,-0.07287925056315525
random_fake_quantum,127.0,20,6,0.09022556390977443,-0.007518796992481203,0.09774436090225563,0.30042556829609635,0.5772112259456859,-0.2767856576495895,-0.10228236018459635,-0.13646989650112284,0.03418753631652649
random_fake_quantum,128.0,13,13,0.03759398496240601,-0.015037593984962405,0.05263157894736842,0.38637975656321366,0.151192838002995,0.23518691856021867,-0.05872780569755642,-0.1589626758691236,0.10023487017156718
random_fake_quantum,129.0,20,6,-0.007518796992481203,0.11654135338345864,-0.12406015037593984,0.17310100491846225,0.025845069358522155,0.1472559355599401,0.014831874240354592,-0.10309595244134018,0.11792782668169477
random_fake_quantum,130.0,15,11,0.09022556390977443,-0.05263157894736842,0.14285714285714285,-0.01928433110186578,-0.15411760177740552,0.13483327067553974,-0.09752905284098468,-0.08008474522514897,-0.017444307615835708
random_fake_quantum,131.0,15,11,0.03759398496240601,-0.015037593984962405,0.05263157894736842,0.027692612273321426,-0.20388161556546258,0.231574227838784,-0.09382965330441273,0.11546602317508503,-0.20929567647949776
random_fake_quantum,132.0,19,7,0.14285714285714285,0.03759398496240601,0.10526315789473684,-0.06762350460224464,-0.30213888369269615,0.2345153790904515,-0.08562075422234106,-0.161032786189935,0.07541203196759394
random_fake_quantum,133.0,16,10,-0.03383458646616541,-0.03383458646616541,0.0,0.18978716799275297,0.2332217850101439,-0.04343461701739093,0.04690102764573112,-0.13659840665681,0.18349943430254112
random_fake_quantum,134.0,14,12,-0.05263157894736842,0.09022556390977443,-0.14285714285714285,-0.03947170249108112,0.35067805683287867,-0.3901497593239598,0.05184470420554366,-0.18428647856143443,0.2361311827669781
random_fake_quantum,135.0,16,10,-0.007518796992481203,0.11654135338345864,-0.12406015037593984,0.06942020721938591,0.23243168222378707,-0.16301147500440116,-0.08062229370725271,-0.14285874575113477,0.06223645204388206
random_fake_quantum,136.0,20,6,0.08270676691729323,-0.007518796992481203,0.09022556390977443,0.5307363540962693,-0.05642297744342284,0.5871593315396921,-0.16952440038897754,-0.011769117880634727,-0.1577552825083428
random_fake_quantum,137.0,16,10,0.045112781954887216,0.11654135338345864,-0.07142857142857142,-0.10407513672093716,0.3629836849799766,-0.46705882170091373,0.025278489078188082,-0.23934296434167202,0.2646214534198601
random_fake_quantum,138.0,10,16,-0.02631578947368421,0.06390977443609022,-0.09022556390977443,-0.06209379146817873,-0.08112454487855869,0.019030753410379964,0.01811895066468816,-0.14758706981438485,0.165706020479073
random_fake_quantum,139.0,15,11,0.022556390977443608,0.0,0.022556390977443608,0.015435482743002993,0.11773927823579688,-0.10230379549279389,0.09969018634477678,-0.14865081885756903,0.2483410052023458
random_fake_quantum,140.0,15,11,0.09022556390977443,0.0,0.09022556390977443,0.13887410400286582,-0.3335901135962822,0.47246421759914803,-0.1690633984102763,0.07205771086782642,-0.2411211092781027
random_fake_quantum,141.0,16,10,0.09022556390977443,0.14285714285714285,-0.05263157894736842,-0.016975120991059356,0.25603041349875366,-0.273005534489813,-0.11521847855977385,0.011479038378610418,-0.12669751693838427
random_fake_quantum,142.0,18,8,0.05639097744360902,0.018796992481203006,0.03759398496240601,0.3182317636254677,0.07952160183348922,0.23871016179197846,-0.12553585634032216,-0.14291631485233203,0.017380458512009866
random_fake_quantum,143.0,15,11,0.022556390977443608,-0.015037593984962405,0.03759398496240601,0.11844005039406547,0.14540722458156052,-0.026967174187495058,-0.10715465431061988,-0.1131697649916017,0.006015110680981817
random_fake_quantum,144.0,15,11,0.09022556390977443,0.03759398496240601,0.05263157894736842,-0.15731279700042355,-0.06429827501370244,-0.09301452198672111,-0.07986247927827339,-0.09620788404335778,0.016345404765084393
random_fake_quantum,145.0,16,10,0.018796992481203006,0.06390977443609022,-0.045112781954887216,0.10178952982233458,0.14107830994319648,-0.0392887801208619,-0.12098996536033346,-0.13013506056493374,0.009145095204600273
random_fake_quantum,146.0,16,10,0.06390977443609022,0.03007518796992481,0.03383458646616541,-0.09249126467897861,-0.13472258597936837,0.04223132130038976,-0.06492147165118012,-0.025404367159988173,-0.039517104491191946
random_fake_quantum,147.0,12,14,0.018796992481203006,0.09022556390977443,-0.07142857142857142,-0.12214915198129228,0.023365581458973494,-0.14551473344026578,-0.013512295050511769,-0.09199928400277246,0.0784869889522607
random_fake_quantum,148.0,17,9,0.03759398496240601,0.14285714285714285,-0.10526315789473684,0.06363511406608335,0.25113752114380317,-0.1875024070777198,-0.09423557156611473,-0.03820549838689491,-0.05603007317921982
random_fake_quantum,149.0,16,10,-0.007518796992481203,0.03007518796992481,-0.03759398496240601,0.039886591360684065,-0.6023157712357738,0.6422023625964579,0.048394568795063986,0.15225522626872245,-0.10386065747365847
random_fake_quantum,150.0,18,8,-0.05263157894736842,0.06390977443609022,-0.11654135338345864,0.1256775929602656,0.18795414233922902,-0.06227654937896343,-0.043719763792889,-0.08752749137178761,0.043807727578898614
random_fake_quantum,151.0,17,9,0.0,0.03759398496240601,-0.03759398496240601,0.29048990202759306,0.3895737053025701,-0.09908380327497701,-0.05500298510760615,-0.09853661999975438,0.04353363489214823
random_fake_quantum,152.0,15,11,0.0,-0.015037593984962405,0.015037593984962405,0.026141204596007217,0.308601744902643,-0.2824605403066358,-0.028212519694294613,-0.028875720163519247,0.000663200469224634
random_fake_quantum,153.0,21,5,0.0,0.09022556390977443,-0.09022556390977443,0.0654978056292741,-0.1279614448107762,0.1934592504400503,-0.10882005742869394,0.04540521919543328,-0.15422527662412722
random_fake_quantum,154.0,18,8,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,0.18157369769682075,-0.04780523420724836,0.2293789319040691,-0.021001728139677378,0.03364840365598365,-0.05465013179566103
random_fake_quantum,155.0,20,6,0.09022556390977443,0.03759398496240601,0.05263157894736842,0.030639975176810275,-0.06289616568705436,0.09353614086386464,-0.03802189197632577,-0.11859944547991907,0.0805775535035933
random_fake_quantum,156.0,16,10,0.09022556390977443,-0.05263157894736842,0.14285714285714285,0.12372842475869783,0.0005395765456817081,0.12318884821301612,-0.11204913428872776,0.0019715214707984874,-0.11402065575952625
random_fake_quantum,157.0,18,8,0.14285714285714285,0.0037593984962406013,0.13909774436090225,-0.037240061792365164,1.0830970273583176,-1.1203370891506828,-0.2106397395314843,-0.13816800932575135,-0.07247173020573294
random_fake_quantum,158.0,15,11,-0.015037593984962405,0.022556390977443608,-0.03759398496240601,0.08978798472179639,0.25879011196469515,-0.16900212724289876,-0.021736014158490136,-0.019302896739937125,-0.0024331174185530102
random_fake_quantum,159.0,14,12,-0.007518796992481203,0.03759398496240601,-0.045112781954887216,0.11945999326464385,0.344225069263675,-0.22476507599903117,0.01585466321614737,-0.012278009561973668,0.028132672778121037
random_fake_quantum,160.0,20,6,0.09022556390977443,0.018796992481203006,0.07142857142857142,0.05206781663875115,0.22169671147591608,-0.16962889483716492,-0.18935747749372722,-0.13119466181362793,-0.05816281568009929
random_fake_quantum,161.0,14,12,-0.007518796992481203,0.06390977443609022,-0.07142857142857142,0.10186118443869141,0.8182030936896505,-0.7163419092509591,-0.05522625211743737,-0.05164315916199613,-0.003583092955441236
random_fake_quantum,162.0,17,9,0.0,0.09022556390977443,-0.09022556390977443,0.0268599180098259,-0.014967964362392117,0.04182788237221802,0.05044267263421043,0.0389403995417581,0.011502273092452331
random_fake_quantum,163.0,14,12,0.11654135338345864,0.03759398496240601,0.07894736842105263,-0.01963084522625058,-0.01104778972526832,-0.008583055500982262,-0.14445834439615068,0.05594959142183353,-0.20040793581798422
random_fake_quantum,164.0,18,8,0.14285714285714285,0.11654135338345864,0.02631578947368421,0.1753952478520382,-0.06452258360062557,0.23991783145266377,-0.13663499354188535,-0.12969314428891,-0.006941849252975363
random_fake_quantum,165.0,16,10,0.09022556390977443,0.03007518796992481,0.06015037593984962,0.27439506324687524,-0.39341321730675083,0.6678082805536261,-0.1427020803292911,0.004054056494751546,-0.14675613682404265
random_fake_quantum,166.0,21,5,0.14285714285714285,-0.015037593984962405,0.15789473684210525,0.6309464767131843,-0.1266169464389817,0.757563423152166,-0.045949202450132454,0.05703265017687231,-0.10298185262700477
random_fake_quantum,167.0,22,4,0.03007518796992481,0.03759398496240601,-0.007518796992481203,0.19962878679274798,1.1108712166942132,-0.9112424299014652,-0.13071576528399786,-0.41876663294335303,0.28805086765935517
random_fake_quantum,168.0,16,10,-0.007518796992481203,-0.03383458646616541,0.02631578947368421,0.023818756208579428,-0.03682294217789939,0.060641698386478815,-0.02524006747685914,-0.03910485953661014,0.013864792059750997
random_fake_quantum,169.0,14,12,0.06390977443609022,0.11654135338345864,-0.05263157894736842,0.042124632597437595,0.3203483076095961,-0.2782236750121585,-0.020693941618689315,-0.0819457457348417,0.061251804116152386
random_fake_quantum,170.0,13,13,0.14285714285714285,0.0,0.14285714285714285,0.22032749644427607,-0.01029632488294574,0.2306238213272218,-0.08468507622024868,0.03527994336675411,-0.11996501958700279
random_fake_quantum,171.0,18,8,0.03759398496240601,-0.02631578947368421,0.06390977443609022,0.13770263166580832,0.3281878176777264,-0.1904851860119181,-0.21274129386277552,-0.05353999724126535,-0.15920129662151017
random_fake_quantum,172.0,17,9,0.03759398496240601,0.14285714285714285,-0.10526315789473684,-0.1256364604173359,0.14499931512519115,-0.27063577554252705,-0.1819958113014417,0.08106493655115843,-0.26306074785260014
random_fake_quantum,173.0,18,8,-0.007518796992481203,0.03759398496240601,-0.045112781954887216,-0.006456103918119904,0.009354132821485672,-0.015810236739605577,0.04311331899705717,-0.12514690863392408,0.16826022763098125
random_fake_quantum,174.0,18,8,0.08270676691729323,-0.03383458646616541,0.11654135338345864,-0.06062276925203891,0.38184250919238094,-0.44246527844441985,0.008075831757061724,-0.057572923652834174,0.0656487554098959
random_fake_quantum,175.0,13,13,0.0,0.14285714285714285,-0.14285714285714285,-0.13275528940232517,-0.03237836314818132,-0.10037692625414385,-0.17063743633522188,0.03235364438359545,-0.20299108071881733
random_fake_quantum,176.0,18,8,0.08270676691729323,0.06390977443609022,0.018796992481203006,-0.047210903893607714,-0.22755495400850734,0.18034405011489962,-0.08972459723328652,0.027803002966227286,-0.1175276001995138
random_fake_quantum,177.0,17,9,0.07518796992481203,-0.015037593984962405,0.09022556390977443,0.036096501130807646,-0.001463260199701999,0.037559761330509644,-0.1022738575170199,-0.24066822794511689,0.138394370428097
random_fake_quantum,178.0,17,9,0.03759398496240601,0.022556390977443608,0.015037593984962405,0.2426054721107107,0.663315359337477,-0.4207098872267663,-0.10328354131224637,0.08897148719996917,-0.19225502851221554
random_fake_quantum,179.0,14,12,-0.07894736842105263,0.06390977443609022,-0.14285714285714285,-0.049483925376395455,0.06176530306324657,-0.11124922843964202,0.012079236997092568,-0.04338072101620272,0.055459958013295285
random_fake_quantum,180.0,18,8,0.03007518796992481,-0.03383458646616541,0.06390977443609022,-0.019975996200722657,0.1146820438996432,-0.13465804010036586,-0.051335531064083284,0.01465434577608371,-0.065989876840167
random_fake_quantum,181.0,17,9,0.022556390977443608,-0.015037593984962405,0.03759398496240601,-0.06503168349957766,0.1468549487706925,-0.21188663227027016,-0.10494193570149823,-0.11624996717962022,0.011308031478121983
random_fake_quantum,182.0,14,12,-0.007518796992481203,-0.03383458646616541,0.02631578947368421,-0.030583628318222367,-0.17572757698715025,0.14514394866892788,-0.027357624012618764,-0.0063389570663379136,-0.02101866694628085
random_fake_quantum,183.0,21,5,-0.05263157894736842,0.14285714285714285,-0.19548872180451127,0.013903779992411103,1.2558578406197465,-1.2419540606273354,-0.08367704610421223,-0.21611946960998907,0.13244242350577684
random_fake_quantum,184.0,11,15,-0.015037593984962405,0.0,-0.015037593984962405,0.009909984965354557,-0.0302706867248812,0.04018067169023576,-0.08662427830144592,-0.046463121889775305,-0.04016115641167062
random_fake_quantum,185.0,16,10,0.09022556390977443,-0.03383458646616541,0.12406015037593984,0.08477262161530841,-0.0031881991727114034,0.08796082078801981,-0.14863438389547778,-0.06414945590848253,-0.08448492798699525
random_fake_quantum,186.0,18,8,0.018796992481203006,0.09022556390977443,-0.07142857142857142,-0.09187514989571421,1.0342846625507274,-1.1261598124464416,-0.025454730834839845,-0.12318616733599597,0.09773143650115612
random_fake_quantum,187.0,19,7,-0.015037593984962405,-0.05263157894736842,0.03759398496240601,0.3830598428928482,-0.08332410169983984,0.46638394459268806,-0.1473129819954324,-0.06816981192183214,-0.07914317007360028
random_fake_quantum,188.0,14,12,0.09022556390977443,-0.007518796992481203,0.09774436090225563,-0.1306975288614287,-0.4107174361610686,0.2800199072996399,-0.12262659881669835,0.06212692323864544,-0.1847535220553438
random_fake_quantum,189.0,14,12,-0.03383458646616541,0.011278195488721804,-0.045112781954887216,0.04388483400327381,0.10149609780187219,-0.05761126379859838,-0.13181079988949074,-0.0558425631945505,-0.07596823669494024
random_fake_quantum,190.0,19,7,0.022556390977443608,0.14285714285714285,-0.12030075187969924,-0.0937130845222458,0.00021521485309961008,-0.09392829937534541,-0.026777709030261665,-0.04853961022348896,0.021761901193227295
random_fake_quantum,191.0,18,8,-0.007518796992481203,0.14285714285714285,-0.15037593984962405,0.300173039397432,-0.09117116167125627,0.3913442010686883,-0.028157815071015113,-0.055053695363747934,0.02689588029273282
random_fake_quantum,192.0,13,13,0.0,0.03759398496240601,-0.03759398496240601,-0.2235068743259947,0.10656838699710658,-0.3300752613231013,0.062255464184070686,-0.050860376287943154,0.11311584047201384
random_fake_quantum,193.0,15,11,0.03759398496240601,0.022556390977443608,0.015037593984962405,0.3384744468872696,0.2814737170384092,0.0570007298488604,-0.14006359199227214,-0.11072953041438494,-0.029334061577887205
random_fake_quantum,194.0,20,6,-0.03383458646616541,0.03007518796992481,-0.06390977443609022,-0.043291948871720276,0.4535235577422745,-0.49681550661399476,-0.0322843185425723,-0.21397920638970858,0.18169488784713628
random_fake_quantum,195.0,19,7,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.05574211661432127,0.46163049980451953,-0.40588838319019827,-0.14539085228928927,-0.11579215918638175,-0.029598693102907525
random_fake_quantum,196.0,16,10,-0.015037593984962405,0.011278195488721804,-0.02631578947368421,0.3234042605668541,0.22878829756639263,0.09461596300046149,-0.19705086450404563,-0.1075349201382867,-0.08951594436575894
random_fake_quantum,197.0,13,13,0.0,0.022556390977443608,-0.022556390977443608,-0.10856939322924175,-0.10618132830782034,-0.0023880649214214067,-0.04965529175034167,0.05908199240776746,-0.10873728415810913
random_fake_quantum,198.0,13,13,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,-0.10882773463348272,0.9515109150789938,-1.0603386497124765,-0.05704781573509665,-0.12179870260505288,0.06475088686995623
random_fake_quantum,199.0,18,8,0.018796992481203006,0.09022556390977443,-0.07142857142857142,-0.09375219758858866,0.42393114759333406,-0.5176833451819227,-0.02604125207296848,-0.28792937069325675,0.26188811862028827
random_fake_quantum,200.0,20,6,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.1448794360544936,-0.26504320731876874,0.40992264337326234,-0.17158330974183822,0.04013723901583077,-0.211720548757669
random_fake_quantum,201.0,19,7,0.0,-0.015037593984962405,0.015037593984962405,-0.18124421205465024,0.16784290038455696,-0.3490871124392072,0.014105794882750988,-0.09104996316185376,0.10515575804460475
random_fake_quantum,202.0,15,11,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.08001889229456749,-0.4124062261672963,0.49242511846186376,-0.12011188445199705,0.11813060519073115,-0.2382424896427282
random_fake_quantum,203.0,20,6,-0.007518796992481203,-0.05263157894736842,0.045112781954887216,-0.022438240136936072,0.4603937987097282,-0.48283203884666426,0.005671533121888173,0.03185955188819367,-0.0261880187663055
random_fake_quantum,204.0,13,13,0.09022556390977443,0.03759398496240601,0.05263157894736842,-0.23841618224448924,0.019010319010559495,-0.25742650125504873,0.014453344933090584,-0.11327656997470248,0.12772991490779306
random_fake_quantum,205.0,22,4,-0.015037593984962405,0.08270676691729323,-0.09774436090225563,0.08093240910850552,-0.3624203638457195,0.44335277295422504,-0.023315710110126675,0.234665479040422,-0.2579811891505487
random_fake_quantum,206.0,18,8,-0.05263157894736842,0.03759398496240601,-0.09022556390977443,0.23447464628690629,-0.28065060220330906,0.5151252484902153,-0.0871826266208191,-0.01716601612598989,-0.07001661049482921
random_fake_quantum,207.0,16,10,-0.007518796992481203,0.0037593984962406013,-0.011278195488721804,-0.02926925857650442,0.2763453815879866,-0.305614640164491,0.013646069467329047,0.060458134249176565,-0.04681206478184752
random_fake_quantum,208.0,18,8,0.03007518796992481,-0.05263157894736842,0.08270676691729323,0.058132174757977495,-0.2393747623861826,0.2975069371441601,-0.05632113307119391,0.15651604303025968,-0.21283717610145358
random_fake_quantum,209.0,18,8,0.018796992481203006,0.11654135338345864,-0.09774436090225563,-0.044987840624162834,0.8019882932902367,-0.8469761339143995,-0.018647661789195524,-0.14588492244622897,0.12723726065703345
random_fake_quantum,210.0,17,9,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,-0.0005321208819992762,0.9186291805564544,-0.9191613014384536,-0.10245705307069608,-0.07008798077845646,-0.03236907229223962
random_fake_quantum,211.0,15,11,0.09022556390977443,0.022556390977443608,0.06766917293233082,0.24655922777142836,-0.04325640158131394,0.2898156293527423,-0.08273362050241984,-0.03999925553693995,-0.04273436496547989
random_fake_quantum,212.0,14,12,0.09022556390977443,0.13533834586466165,-0.045112781954887216,0.23393343004581957,0.19172711494973882,0.04220631509608075,-0.08291759887178785,-0.06127749542197214,-0.021640103449815706
random_fake_quantum,213.0,16,10,0.011278195488721804,0.11654135338345864,-0.10526315789473684,-0.09070360210739015,-0.1650955168383903,0.07439191473100015,0.017100837505630295,-0.030271797813068435,0.04737263531869873
random_fake_quantum,214.0,14,12,-0.05263157894736842,0.011278195488721804,-0.06390977443609022,-0.20247432031569867,0.6178496464376737,-0.8203239667533724,-0.01720054753769018,-0.11815021580955198,0.1009496682718618
random_fake_quantum,215.0,17,9,-0.05263157894736842,-0.05263157894736842,0.0,-0.1024771100706241,0.05800100769311323,-0.16047811776373733,-0.04022909781311146,-0.02376253744842094,-0.01646656036469052
random_fake_quantum,216.0,17,9,-0.05263157894736842,0.14285714285714285,-0.19548872180451127,-0.016620844966980464,0.12718856958052527,-0.14380941454750573,-0.06936333916056414,-0.11760195981919086,0.04823862065862672
random_fake_quantum,217.0,18,8,-0.015037593984962405,0.14285714285714285,-0.15789473684210525,-0.048385115955560165,0.7038204601583686,-0.7522055761139288,0.018581262446905056,-0.26264294959042167,0.2812242120373267
random_fake_quantum,218.0,18,8,0.11654135338345864,0.14285714285714285,-0.02631578947368421,0.32933565560528155,0.20738075047334648,0.12195490513193508,-0.08150411819430325,-0.0656770371268558,-0.015827081067447457
random_fake_quantum,219.0,17,9,-0.05263157894736842,0.03759398496240601,-0.09022556390977443,-0.03550926663187681,0.9077015205666399,-0.9432107871985167,-0.06461546237356952,-0.04597900889953355,-0.018636453474035974
random_fake_quantum,220.0,17,9,-0.015037593984962405,-0.015037593984962405,0.0,-0.0198166800584767,-0.08032839932524904,0.060511719266772346,0.003139055723076156,-0.015258744162575333,0.01839779988565149
random_fake_quantum,221.0,14,12,-0.02631578947368421,0.06390977443609022,-0.09022556390977443,-0.21327838551978107,0.1783737554399356,-0.3916521409597167,-0.11623876237882591,-0.09149491002237209,-0.02474385235645382
random_fake_quantum,222.0,16,10,-0.015037593984962405,0.011278195488721804,-0.02631578947368421,0.017262383437125495,0.5142705243808814,-0.4970081409437559,-0.04816805025752724,-0.10503628699147849,0.05686823673395125
random_fake_quantum,223.0,16,10,-0.03383458646616541,0.14285714285714285,-0.17669172932330826,0.10246857826948852,1.2507810666123365,-1.148312488342848,-0.051941890145581704,-0.2667972188071759,0.21485532866159418
random_fake_quantum,224.0,16,10,0.018796992481203006,-0.05263157894736842,0.07142857142857142,0.045192881000671425,-0.06556364302332662,0.11075652402399805,-0.05966660803405044,0.022210339562538595,-0.08187694759658903
random_fake_quantum,225.0,17,9,-0.05263157894736842,0.09022556390977443,-0.14285714285714285,-0.27059641830213854,0.7700349781809983,-1.0406313964831369,0.053422031409376736,-0.28603127266916406,0.3394533040785408
random_fake_quantum,226.0,17,9,0.03759398496240601,-0.015037593984962405,0.05263157894736842,-0.01995010161823041,-0.010973062854260363,-0.008977038763970047,0.06441056253273825,0.010081649361000533,0.054328913171737714
random_fake_quantum,227.0,12,14,-0.05263157894736842,0.011278195488721804,-0.06390977443609022,0.09545210932279002,0.323512902948603,-0.228060793625813,-0.030133353233609217,-0.03505741107111948,0.004924057837510265
random_fake_quantum,228.0,16,10,0.045112781954887216,0.03007518796992481,0.015037593984962405,-0.06504809368507258,0.6319211799104039,-0.6969692735954764,-0.03143638003606708,-0.21214827112119172,0.18071189108512464
random_fake_quantum,229.0,17,9,-0.05263157894736842,-0.10526315789473684,0.05263157894736842,-0.088325506743554,0.12402785317446652,-0.2123533599180205,0.07080820023011691,-0.06219567712990681,0.13300387736002373
random_fake_quantum,230.0,10,16,0.11654135338345864,-0.015037593984962405,0.13157894736842105,0.2872086103954872,-0.08479348850052726,0.37200209889601443,-0.21224456224354493,0.0054999022028998645,-0.2177444644464448
random_fake_quantum,231.0,18,8,0.11654135338345864,0.04887218045112782,0.06766917293233082,0.45625541845863204,0.7424168032216523,-0.2861613847630202,-0.12135825439195091,-0.11675644350221404,-0.004601810889736879
random_fake_quantum,232.0,18,8,0.045112781954887216,0.03759398496240601,0.007518796992481203,0.05760191082429045,0.1040085468284766,-0.04640663600418615,-0.03649480361037494,-0.16529122184270406,0.12879641823232912
random_fake_quantum,233.0,16,10,-0.015037593984962405,-0.05263157894736842,0.03759398496240601,0.194735829326107,0.1208797671394255,0.0738560621866815,-0.15906938964016248,-0.09015227797449343,-0.06891711166566905
random_fake_quantum,234.0,13,13,-0.015037593984962405,0.022556390977443608,-0.03759398496240601,-0.18383525049207794,0.18387420569756507,-0.367709456189643,-0.03177646510135457,-0.09667888377376155,0.06490241867240698
random_fake_quantum,235.0,19,7,0.09022556390977443,0.0,0.09022556390977443,0.06468134435610873,0.11065138988072265,-0.04597004552461392,-0.03767463974177199,-0.052440144457972515,0.014765504716200528
random_fake_quantum,236.0,16,10,0.05639097744360902,0.11654135338345864,-0.06015037593984962,0.18363033406979512,0.2485903033069563,-0.06495996923716119,-0.0907839212390682,-0.13307993905272042,0.04229601781365222
random_fake_quantum,237.0,18,8,0.0037593984962406013,0.06390977443609022,-0.06015037593984962,-0.09975423866259181,0.43434033542182604,-0.5340945740844179,-0.0601717043597203,-0.012369000289506493,-0.04780270407021381
random_fake_quantum,238.0,14,12,0.06390977443609022,-0.015037593984962405,0.07894736842105263,0.2188733329991468,0.34793945382143154,-0.12906612082228475,-0.07934881648332026,-0.17085698478924782,0.09150816830592756
random_fake_quantum,239.0,18,8,0.03007518796992481,-0.02631578947368421,0.05639097744360902,0.11904759958713629,0.1086124840770204,0.010435115510115889,-0.06405538914128761,0.0874679098349389,-0.15152329897622652
random_fake_quantum,240.0,15,11,-0.015037593984962405,0.0,-0.015037593984962405,0.3421907105775559,0.2250490813762447,0.11714162920131121,-0.06587121352925207,-0.04593454329731106,-0.01993667023194101
random_fake_quantum,241.0,16,10,-0.015037593984962405,-0.007518796992481203,-0.007518796992481203,0.1328498824242259,-0.2752948757860938,0.4081447582103197,-0.15210447082025347,0.07822429038312806,-0.23032876120338153
random_fake_quantum,242.0,16,10,0.011278195488721804,0.09022556390977443,-0.07894736842105263,0.031890415612183975,-0.22436573422186035,0.2562561498340443,-0.14392549245724418,0.007205047864377034,-0.1511305403216212
random_fake_quantum,243.0,18,8,0.011278195488721804,-0.05263157894736842,0.06390977443609022,0.1493464182527,0.1271868513583705,0.02215956689432952,-0.05382635178146744,-0.02713503843668419,-0.026691313344783252
random_fake_quantum,244.0,18,8,-0.015037593984962405,0.05639097744360902,-0.07142857142857142,-0.044070640027829455,0.02963214426731442,-0.07370278429514387,-0.03437425067346833,0.009105708293502657,-0.04347995896697099
random_fake_quantum,245.0,19,7,0.09022556390977443,0.03759398496240601,0.05263157894736842,0.15732950444869065,-0.04449105770951345,0.2018205621582041,-0.07757148024205174,-0.1405690612212851,0.06299758097923336
